Direction,sender,To,Time (UTC),Time (local),Message,Profile,Origin path,Is deleted,Label,line_number,suspicion_score,is_suspicious
Outgoing,Tonya Noble,Robert Morales,01/12/2025 06:11,01/12/2025 14:11,lunch break,,,False,normal,1549,0.3127079260305171,False
Outgoing,Adam Gordon,Marvin Foster,01/04/2025 11:00,01/04/2025 19:00,è´§ ready,,,False,drug,1550,0.3127079260305171,False
Outgoing,Olivia Moore,Richard Bailey,01/15/2025 13:39,01/15/2025 21:39,shopping,,,False,normal,1551,0.3127079260305171,False
Outgoing,Linda Sanford,Sharon Anderson,01/17/2025 23:39,01/18/2025 07:39,ok see you tomorrow,,,False,normal,1552,0.3127079260305171,False
Incoming,Paul Anderson,Christina Cross,01/12/2025 02:38,01/12/2025 10:38,good night,,,False,normal,1553,0.3127079260305171,False
Incoming,Jordan Buchanan,David Murray,01/13/2025 14:26,01/13/2025 22:26,later go movie,,,False,normal,1554,0.3127079260305171,False
Incoming,Lydia Miranda,Douglas Schaefer,01/05/2025 16:42,01/06/2025 00:42,one g,,,False,drug,1555,0.3127079260305171,False
Outgoing,Maria Miller,Charles Ruiz,01/05/2025 13:49,01/05/2025 21:49,è´§ ada,,,False,drug,1556,0.3127079260305171,False
Incoming,Steven Bryan,Curtis Daniels,01/16/2025 01:18,01/16/2025 09:18,meeting at 3pm,,,False,normal,1557,0.3127079260305171,False
Outgoing,David Gonzalez,Deborah Gardner,01/05/2025 05:55,01/05/2025 13:55,gram,,,False,drug,1558,0.3127079260305171,False
Outgoing,Susan Perry,Jason Watson,01/13/2025 03:43,01/13/2025 11:43,jalan-jalan,,,False,normal,1559,0.3127079260305171,False
Outgoing,Lori Harris,Patricia Singleton,01/04/2025 14:07,01/04/2025 22:07,half g,,,False,drug,1560,0.3127079260305171,False
Incoming,Sandra Suarez,Kenneth Green,01/12/2025 16:33,01/13/2025 00:33,see you at mall,,,False,normal,1561,0.3127079260305171,False
Outgoing,Teresa Johnson,Christian Rodriguez,01/18/2025 06:27,01/18/2025 14:27,drive safe,,,False,normal,1562,0.3127079260305171,False
Outgoing,Jacob Smith,Andrea Johnson,01/12/2025 03:49,01/12/2025 11:49,good night,,,False,normal,1563,0.3127079260305171,False
Incoming,Mr. Matthew Robinson,Heather Hess,01/04/2025 15:07,01/04/2025 23:07,barang ori,,,False,drug,1564,0.4991575369830738,True
Outgoing,Melissa Barr,Eric Davis,01/13/2025 02:28,01/13/2025 10:28,apa khabar?,,,False,normal,1565,0.3127079260305171,False
Incoming,Deborah Lam,Jose Lewis,01/22/2025 10:29,01/22/2025 18:29,how are you?,,,False,normal,1566,0.3127079260305171,False
Incoming,Raymond Garcia,Melissa Burke,01/03/2025 02:04,01/03/2025 10:04,è´§ ready,,,False,drug,1567,0.3127079260305171,False
Incoming,Larry Meyer,John Barnes,01/06/2025 07:49,01/06/2025 15:49,ç«,,,False,drug,1568,0.3127079260305171,False
Outgoing,David Brown,Lisa Walters,01/09/2025 02:13,01/09/2025 10:13,half g,,,False,drug,1569,0.3127079260305171,False
Incoming,Angela Thornton,Anthony Jones,01/12/2025 11:09,01/12/2025 19:09,catch up later,,,False,normal,1570,0.3127079260305171,False
Incoming,Holly Wilson,Susan Young,01/15/2025 10:16,01/15/2025 18:16,football match best,,,False,normal,1571,0.3127079260305171,False
Outgoing,Angela Thompson,Felicia Hansen,01/21/2025 03:27,01/21/2025 11:27,meeting at 3pm,,,False,normal,1572,0.3127079260305171,False
Incoming,Carol Bradley,Tanya Lawson,01/12/2025 08:46,01/12/2025 16:46,holiday plan,,,False,normal,1573,0.3127079260305171,False
Outgoing,Andre Li,Michael Wong,01/09/2025 14:09,01/09/2025 22:09,syabu,,,False,drug,1574,0.4991575369830738,True
Outgoing,Mark Stewart,Mandy Cooke,01/19/2025 18:58,01/20/2025 02:58,on the way,,,False,normal,1575,0.3127079260305171,False
Outgoing,Pamela Wallace,Julia Wood MD,01/09/2025 03:08,01/09/2025 11:08,paket,,,False,drug,1576,0.3127079260305171,False
Outgoing,Samuel Thomas,Audrey Harrington,01/12/2025 07:44,01/12/2025 15:44,good night,,,False,normal,1577,0.3127079260305171,False
Outgoing,Jermaine Taylor,Samuel Pearson,01/14/2025 03:35,01/14/2025 11:35,holiday plan,,,False,normal,1578,0.3127079260305171,False
Incoming,Jasmine Brewer,Christine Hernandez,01/17/2025 07:27,01/17/2025 15:27,game tonight,,,False,normal,1579,0.3127079260305171,False
Incoming,William Sullivan,Patricia Smith,01/16/2025 14:49,01/16/2025 22:49,apa khabar?,,,False,normal,1580,0.3127079260305171,False
Incoming,Lisa Bush,Kelly King,01/20/2025 20:05,01/21/2025 04:05,jalan-jalan,,,False,normal,1581,0.3127079260305171,False
Incoming,Leslie Hogan,Theresa Bowman,01/17/2025 16:00,01/18/2025 00:00,jom makan,,,False,normal,1582,0.3127079260305171,False
Incoming,Allison Gonzalez,James Lozano,01/02/2025 04:20,01/02/2025 12:20,syabu,,,False,drug,1583,0.4991575369830738,True
Incoming,Nicholas Miller,Robert Collier,01/07/2025 03:13,01/07/2025 11:13,port biasa,,,False,drug,1584,0.3127079260305171,False
Incoming,Catherine Turner,Colleen Allen,01/22/2025 11:02,01/22/2025 19:02,how are you?,,,False,normal,1585,0.3127079260305171,False
Outgoing,Misty Haley,Sandra Golden,01/17/2025 11:20,01/17/2025 19:20,game tonight,,,False,normal,1586,0.3127079260305171,False
Outgoing,George Bell Jr.,Katie Hoffman,01/18/2025 04:59,01/18/2025 12:59,how are you?,,,False,normal,1587,0.3127079260305171,False
Outgoing,Kimberly Garza,Matthew Torres,01/02/2025 16:54,01/03/2025 00:54,line clear,,,False,drug,1588,0.3127079260305171,False
Outgoing,Amanda Mitchell,Danny Warner,01/12/2025 09:18,01/12/2025 17:18,catch up later,,,False,normal,1589,0.3127079260305171,False
Incoming,Kara Gray,Craig Roberts,01/06/2025 21:26,01/07/2025 05:26,line clear,,,False,drug,1590,0.3127079260305171,False
Incoming,Hannah Nash,Travis Martinez,01/20/2025 17:25,01/21/2025 01:25,shopping,,,False,normal,1591,0.3127079260305171,False
Outgoing,Jennifer Phillips,Andrea Barker,01/06/2025 13:29,01/06/2025 21:29,ç½ç²,,,False,drug,1592,0.3127079260305171,False
Outgoing,Jennifer Martinez,Theresa Lindsey,01/15/2025 17:03,01/16/2025 01:03,football match best,,,False,normal,1593,0.3127079260305171,False
Incoming,Brianna Avila,Cody Mills,01/13/2025 17:11,01/14/2025 01:11,drive safe,,,False,normal,1594,0.3127079260305171,False
Outgoing,Bradley Armstrong,Julie Taylor,01/14/2025 04:31,01/14/2025 12:31,apa khabar?,,,False,normal,1595,0.3127079260305171,False
Incoming,Pamela Powell,John Reynolds,01/18/2025 11:25,01/18/2025 19:25,see you at mall,,,False,normal,1596,0.3127079260305171,False
Incoming,William Johnson,John Miller,01/22/2025 18:55,01/23/2025 02:55,family dinner,,,False,normal,1597,0.3127079260305171,False
Outgoing,Sarah Smith,Megan Martinez,01/16/2025 04:44,01/16/2025 12:44,on the way,,,False,normal,1598,0.3127079260305171,False
Incoming,Richard Sherman,Angela Davis,01/13/2025 06:37,01/13/2025 14:37,game tonight,,,False,normal,1599,0.3127079260305171,False
Incoming,Anna Munoz,Sarah Smith,01/17/2025 20:22,01/18/2025 04:22,lunch break,,,False,normal,1600,0.3127079260305171,False
Incoming,Katie Caldwell,Kimberly Blake,01/06/2025 02:33,01/06/2025 10:33,ambil barang,,,False,drug,1601,0.4991575369830738,True
Outgoing,Brianna Herrera,Tina Barker,01/22/2025 01:05,01/22/2025 09:05,exam coming soon,,,False,normal,1602,0.3127079260305171,False
Outgoing,Kendra Ryan,Bradley Smith,01/08/2025 00:13,01/08/2025 08:13,pil kuda,,,False,drug,1603,0.3127079260305171,False
Outgoing,Mark James,Christopher Schneider,01/06/2025 15:34,01/06/2025 23:34,å°æ¯,,,False,drug,1604,0.3127079260305171,False
Incoming,Robert Haynes,Julie Taylor,01/18/2025 12:38,01/18/2025 20:38,exam coming soon,,,False,normal,1605,0.3127079260305171,False
Outgoing,Cheryl Lutz,Lisa Liu,01/21/2025 05:14,01/21/2025 13:14,apa khabar?,,,False,normal,1606,0.3127079260305171,False
Outgoing,Alexander Petersen,Julie Wilson,01/15/2025 16:03,01/16/2025 00:03,assignment siap?,,,False,normal,1607,0.3127079260305171,False
Outgoing,Derek Bowman,Rodney Hall,01/08/2025 02:24,01/08/2025 10:24,pil kuda,,,False,drug,1608,0.3127079260305171,False
Incoming,Linda Carlson,Alexis Brown,01/16/2025 11:40,01/16/2025 19:40,later go movie,,,False,normal,1609,0.3127079260305171,False
Incoming,Craig Gonzalez,Cynthia Evans,01/17/2025 18:40,01/18/2025 02:40,see you at mall,,,False,normal,1610,0.3127079260305171,False
Outgoing,Melanie Hawkins,David Dillon,01/22/2025 00:00,01/22/2025 08:00,family dinner,,,False,normal,1611,0.3127079260305171,False
Incoming,Chris Maxwell,Michael Little,01/21/2025 13:06,01/21/2025 21:06,working late,,,False,normal,1612,0.3127079260305171,False
Outgoing,Jason Hendricks,Theodore Martinez,01/08/2025 22:04,01/09/2025 06:04,rehab tak?,,,False,drug,1613,0.3127079260305171,False
Outgoing,Amanda Castro,Alison Smith,01/21/2025 00:49,01/21/2025 08:49,holiday plan,,,False,normal,1614,0.3127079260305171,False
Outgoing,Tamara Parker,Christopher Jones,01/21/2025 22:11,01/22/2025 06:11,exam coming soon,,,False,normal,1615,0.3127079260305171,False
Incoming,Brittney Herring,Paul Wilson,01/19/2025 13:18,01/19/2025 21:18,ok see you tomorrow,,,False,normal,1616,0.3127079260305171,False
Incoming,Robert Duncan,Jason Bonilla,01/11/2025 05:41,01/11/2025 13:41,jom makan,,,False,normal,1617,0.3127079260305171,False
Incoming,David Chaney Jr.,Susan Smith,01/08/2025 22:52,01/09/2025 06:52,check line,,,False,drug,1618,0.3127079260305171,False
Outgoing,Scott Ramirez,Alyssa Ramirez,01/05/2025 09:31,01/05/2025 17:31,ice,,,False,drug,1619,0.4681264086466392,True
Incoming,Maria Armstrong,Randy Johnson,01/04/2025 17:04,01/05/2025 01:04,ambil barang,,,False,drug,1620,0.4991575369830738,True
Outgoing,Wendy Cooper,Michelle Walker,01/02/2025 23:32,01/03/2025 07:32,ice,,,False,drug,1621,0.4681264086466392,True
Outgoing,Brittney Johnston,Christopher Weber,01/16/2025 16:04,01/17/2025 00:04,game tonight,,,False,normal,1622,0.3127079260305171,False
Outgoing,Gregory Chapman,Jesse Patterson,01/22/2025 17:41,01/23/2025 01:41,how are you?,,,False,normal,1623,0.3127079260305171,False
Outgoing,Timothy Solomon,Jasmine Smith,01/07/2025 06:19,01/07/2025 14:19,rehab tak?,,,False,drug,1624,0.3127079260305171,False
Outgoing,Ronald Mathews,Kimberly Strong,01/07/2025 05:58,01/07/2025 13:58,pil kuda,,,False,drug,1625,0.3127079260305171,False
Outgoing,Amber Moore,Victoria Collins,01/10/2025 11:41,01/10/2025 19:41,football match best,,,False,normal,1626,0.3127079260305171,False
Outgoing,Ryan Gray,Bryan Olson,01/05/2025 18:58,01/06/2025 02:58,syabu,,,False,drug,1627,0.4991575369830738,True
Outgoing,Richard Smith,Jacqueline Brown,01/05/2025 14:23,01/05/2025 22:23,å°æ¯,,,False,drug,1628,0.3127079260305171,False
Outgoing,Kristie Barajas,Amy Wells PhD,01/21/2025 19:33,01/22/2025 03:33,family dinner,,,False,normal,1629,0.3127079260305171,False
Outgoing,Karen Miller,Jaime Little,01/15/2025 04:35,01/15/2025 12:35,good night,,,False,normal,1630,0.3127079260305171,False
Outgoing,Stephanie Erickson,Peggy Wilson,01/05/2025 19:18,01/06/2025 03:18,stuff,,,False,drug,1631,0.4681264086466392,True
Incoming,Erin Bush,Brooke Cardenas,01/16/2025 01:33,01/16/2025 09:33,catch up later,,,False,normal,1632,0.3127079260305171,False
Incoming,Paul Fisher,Thomas Smith,01/12/2025 02:52,01/12/2025 10:52,on the way,,,False,normal,1633,0.3127079260305171,False
Incoming,John Dickson,Theodore Matthews,01/20/2025 05:26,01/20/2025 13:26,working late,,,False,normal,1634,0.3127079260305171,False
Incoming,Edward Wilson,Matthew Phelps,01/07/2025 00:29,01/07/2025 08:29,ambil barang,,,False,drug,1635,0.4991575369830738,True
Outgoing,Danielle Rogers,Brittany Haley,01/18/2025 18:06,01/19/2025 02:06,on the way,,,False,normal,1636,0.3127079260305171,False
Outgoing,Victoria Hammond,Robert Carroll,01/13/2025 05:12,01/13/2025 13:12,jalan-jalan,,,False,normal,1637,0.3127079260305171,False
Incoming,Susan Livingston,Linda Hughes,01/02/2025 08:03,01/02/2025 16:03,one g,,,False,drug,1638,0.3127079260305171,False
Incoming,Spencer Graham,Ashley Campbell,01/06/2025 01:52,01/06/2025 09:52,paket,,,False,drug,1639,0.3127079260305171,False
Outgoing,Frances Underwood,Glenn Scott,01/13/2025 08:37,01/13/2025 16:37,jalan-jalan,,,False,normal,1640,0.3127079260305171,False
Incoming,Robin Chung MD,Jessica Wood,01/14/2025 07:13,01/14/2025 15:13,on the way,,,False,normal,1641,0.3127079260305171,False
Outgoing,Derek Calhoun,Seth Williams,01/01/2025 11:51,01/01/2025 19:51,pil kuda,,,False,drug,1642,0.3127079260305171,False
Outgoing,Todd Brown,Brian Hernandez,01/22/2025 22:29,01/23/2025 06:29,later go movie,,,False,normal,1643,0.3127079260305171,False
Incoming,Bridget Moore,Amy Morrow,01/07/2025 07:52,01/07/2025 15:52,stuff,,,False,drug,1644,0.4681264086466392,True
Incoming,Douglas Anderson,Jessica Edwards,01/06/2025 13:47,01/06/2025 21:47,å°æ¯,,,False,drug,1645,0.3127079260305171,False
Incoming,Joshua Hernandez,Howard Hall,01/02/2025 09:09,01/02/2025 17:09,ç½ç²,,,False,drug,1646,0.3127079260305171,False
Incoming,John Lopez,Jennifer Young,01/15/2025 07:17,01/15/2025 15:17,meeting at 3pm,,,False,normal,1647,0.3127079260305171,False
Outgoing,Gabrielle Reid,Corey Davis MD,01/07/2025 14:53,01/07/2025 22:53,ambil barang,,,False,drug,1648,0.4991575369830738,True
Incoming,Michele Hall,Marc Jones,01/07/2025 12:12,01/07/2025 20:12,è´§ ready,,,False,drug,1649,0.3127079260305171,False
Outgoing,Diane Chavez,Christopher Torres,01/09/2025 02:38,01/09/2025 10:38,è´§ ready,,,False,drug,1650,0.3127079260305171,False
Incoming,Kyle Lopez,Sarah Pearson,01/17/2025 16:28,01/18/2025 00:28,later go movie,,,False,normal,1651,0.3127079260305171,False
Incoming,Melinda Watson,Justin Flores,01/08/2025 18:33,01/09/2025 02:33,check line,,,False,drug,1652,0.3127079260305171,False
Incoming,Stacey Allen,Gregory Foster,01/05/2025 19:43,01/06/2025 03:43,ambil barang,,,False,drug,1653,0.4991575369830738,True
Incoming,Rita Curry,Carla Bowman,01/21/2025 09:54,01/21/2025 17:54,shopping,,,False,normal,1654,0.3127079260305171,False
Incoming,Michael Lewis,Linda Lopez,01/17/2025 21:14,01/18/2025 05:14,jalan-jalan,,,False,normal,1655,0.3127079260305171,False
Outgoing,Suzanne Barton,Allison Durham,01/08/2025 20:15,01/09/2025 04:15,stuff,,,False,drug,1656,0.4681264086466392,True
Outgoing,Ian Schmidt,Zachary Hall,01/18/2025 06:04,01/18/2025 14:04,ok see you tomorrow,,,False,normal,1657,0.3127079260305171,False
Outgoing,Kathy Harris,Suzanne Roberts,01/15/2025 16:57,01/16/2025 00:57,good night,,,False,normal,1658,0.3127079260305171,False
Incoming,Patricia Stokes,Gabriella Williams,01/06/2025 04:39,01/06/2025 12:39,pil kuda,,,False,drug,1659,0.3127079260305171,False
Outgoing,Jason Andrews,Sandy Thomas,01/22/2025 19:35,01/23/2025 03:35,game tonight,,,False,normal,1660,0.3127079260305171,False
Outgoing,Kimberly Smith,Richard Martin,01/03/2025 21:10,01/04/2025 05:10,ambil barang,,,False,drug,1661,0.4991575369830738,True
Outgoing,Beth White,Amy Rhodes,01/19/2025 00:23,01/19/2025 08:23,football match best,,,False,normal,1662,0.3127079260305171,False
Incoming,Christine Levine,Ian Davis,01/12/2025 11:15,01/12/2025 19:15,see you at mall,,,False,normal,1663,0.3127079260305171,False
Incoming,Stephen Lopez,Michael Williams II,01/16/2025 23:07,01/17/2025 07:07,lunch break,,,False,normal,1664,0.3127079260305171,False
Outgoing,Melinda Ford,Mark May,01/13/2025 13:42,01/13/2025 21:42,shopping,,,False,normal,1665,0.3127079260305171,False
Incoming,Stephanie Davis,Joshua Williams,01/22/2025 11:39,01/22/2025 19:39,exam coming soon,,,False,normal,1666,0.3127079260305171,False
Incoming,Brenda Lucas,Belinda Kelly,01/04/2025 12:29,01/04/2025 20:29,paket,,,False,drug,1667,0.3127079260305171,False
Incoming,Christian Sanchez,Elizabeth Wilson,01/19/2025 12:10,01/19/2025 20:10,catch up later,,,False,normal,1668,0.3127079260305171,False
Incoming,Brittany Fitzpatrick,Kimberly Garza DDS,01/02/2025 19:16,01/03/2025 03:16,ambil barang,,,False,drug,1669,0.4991575369830738,True
Incoming,Kyle Christensen,Maria Mathis,01/21/2025 20:28,01/22/2025 04:28,meeting at 3pm,,,False,normal,1670,0.3127079260305171,False
Incoming,Michael Morris,Aaron Ross,01/06/2025 09:05,01/06/2025 17:05,half g,,,False,drug,1671,0.3127079260305171,False
Outgoing,Ronald Shaw,Michael Myers,01/14/2025 22:50,01/15/2025 06:50,exam coming soon,,,False,normal,1672,0.3127079260305171,False
Outgoing,Juan Baker,Kimberly Dodson,01/18/2025 10:09,01/18/2025 18:09,shopping,,,False,normal,1673,0.3127079260305171,False
Outgoing,Dean Cochran,Christine Butler,01/14/2025 20:01,01/15/2025 04:01,football match best,,,False,normal,1674,0.3127079260305171,False
Outgoing,Shane Hall,Alison Mcgee,01/01/2025 23:50,01/02/2025 07:50,ambil barang,,,False,drug,1675,0.4991575369830738,True
Incoming,Jeffrey Schmidt,Jennifer Miller,01/09/2025 01:44,01/09/2025 09:44,check line,,,False,drug,1676,0.3127079260305171,False
Incoming,Daniel Oliver,Emma Mcgee,01/05/2025 09:05,01/05/2025 17:05,è´§ ready,,,False,drug,1677,0.3127079260305171,False
Outgoing,Amy Golden MD,Mrs. Sheila Weeks MD,01/07/2025 09:50,01/07/2025 17:50,syabu,,,False,drug,1678,0.4991575369830738,True
Outgoing,Michael Baldwin,Thomas Kramer,01/15/2025 09:41,01/15/2025 17:41,working late,,,False,normal,1679,0.3127079260305171,False
Incoming,Jonathan Wright,Ms. Susan Campbell,01/17/2025 16:42,01/18/2025 00:42,later go movie,,,False,normal,1680,0.3127079260305171,False
Incoming,Jorge Travis,Joshua Jones,01/15/2025 18:06,01/16/2025 02:06,football match best,,,False,normal,1681,0.3127079260305171,False
Outgoing,Paul Johnson,Christine Shepherd,01/22/2025 08:23,01/22/2025 16:23,assignment siap?,,,False,normal,1682,0.3127079260305171,False
Incoming,Henry Patel,Christopher Kelly,01/01/2025 14:21,01/01/2025 22:21,ç«,,,False,drug,1683,0.3127079260305171,False
Incoming,Thomas Clements,Jennifer Harris,01/12/2025 07:55,01/12/2025 15:55,see you at mall,,,False,normal,1684,0.3127079260305171,False
Incoming,Glenn Gomez,Michael Franco,01/20/2025 11:45,01/20/2025 19:45,ok see you tomorrow,,,False,normal,1685,0.3127079260305171,False
Outgoing,Becky Turner,Alexandra Bray,01/17/2025 00:39,01/17/2025 08:39,jom makan,,,False,normal,1686,0.3127079260305171,False
Incoming,Kathleen Silva,Lisa Ford,01/02/2025 05:22,01/02/2025 13:22,ambil barang,,,False,drug,1687,0.4991575369830738,True
Outgoing,Jennifer Curtis,Ricky Harrell,01/22/2025 17:11,01/23/2025 01:11,jom makan,,,False,normal,1688,0.3127079260305171,False
Incoming,Mr. Michael Robinson,Kelly Hamilton,01/19/2025 23:45,01/20/2025 07:45,holiday plan,,,False,normal,1689,0.3127079260305171,False
Outgoing,Rebecca Ferrell,Jonathan Austin,01/15/2025 17:33,01/16/2025 01:33,jom makan,,,False,normal,1690,0.3127079260305171,False
Incoming,Deborah Smith,Jennifer Snyder,01/05/2025 11:46,01/05/2025 19:46,stuff,,,False,drug,1691,0.4681264086466392,True
Outgoing,Taylor Cole,Lindsay Greene,01/06/2025 03:32,01/06/2025 11:32,smoke,,,False,drug,1692,0.3127079260305171,False
Outgoing,Tiffany Kim,Julie Watts,01/08/2025 04:16,01/08/2025 12:16,ç«,,,False,drug,1693,0.3127079260305171,False
Incoming,Robert Middleton,Larry Mendoza,01/07/2025 02:07,01/07/2025 10:07,syabu,,,False,drug,1694,0.4991575369830738,True
Incoming,Edward Cisneros,Gloria Lynch,01/04/2025 21:32,01/05/2025 05:32,rehab tak?,,,False,drug,1695,0.3127079260305171,False
Incoming,Emily Robinson,Aaron Bautista,01/08/2025 19:10,01/09/2025 03:10,check line,,,False,drug,1696,0.3127079260305171,False
Incoming,Seth Ryan,Tamara Walton,01/11/2025 01:41,01/11/2025 09:41,apa khabar?,,,False,normal,1697,0.3127079260305171,False
Incoming,Erin Harris,Joel Rasmussen,01/02/2025 19:09,01/03/2025 03:09,one g,,,False,drug,1698,0.3127079260305171,False
Outgoing,Nancy James,Robert Ross,01/10/2025 22:58,01/11/2025 06:58,lunch break,,,False,normal,1699,0.3127079260305171,False
Outgoing,Katrina Espinoza,Kenneth Spence,01/21/2025 03:52,01/21/2025 11:52,on the way,,,False,normal,1700,0.3127079260305171,False
Outgoing,Cody Nichols,Katherine Scott,01/14/2025 16:48,01/15/2025 00:48,how are you?,,,False,normal,1701,0.3127079260305171,False
Outgoing,Michelle Hernandez,Megan Wilson,01/09/2025 03:11,01/09/2025 11:11,è´§ ready,,,False,drug,1702,0.3127079260305171,False
Outgoing,Carolyn Howard,Mary Harris,01/03/2025 20:42,01/04/2025 04:42,budak hantar,,,False,drug,1703,0.3127079260305171,False
Incoming,Natalie Curtis,Lacey Harper,01/22/2025 13:11,01/22/2025 21:11,exam coming soon,,,False,normal,1704,0.3127079260305171,False
Outgoing,Patricia Griffin,Karen Tate,01/06/2025 07:47,01/06/2025 15:47,rehab tak?,,,False,drug,1705,0.3127079260305171,False
Outgoing,Anne Franklin DVM,Brian Odom,01/17/2025 11:45,01/17/2025 19:45,jom makan,,,False,normal,1706,0.3127079260305171,False
Incoming,Carolyn Mcmillan,Seth Hall,01/14/2025 00:01,01/14/2025 08:01,on the way,,,False,normal,1707,0.3127079260305171,False
Outgoing,Ashley Jimenez,Kristin Richardson,01/18/2025 19:50,01/19/2025 03:50,drive safe,,,False,normal,1708,0.3127079260305171,False
Incoming,Taylor Thomas,Ashley Wagner,01/04/2025 10:48,01/04/2025 18:48,è´§ ada,,,False,drug,1709,0.3127079260305171,False
Incoming,Cynthia Harrison,Crystal Taylor,01/22/2025 11:24,01/22/2025 19:24,jalan-jalan,,,False,normal,1710,0.3127079260305171,False
Incoming,Kara Acosta,Christopher Walker,01/14/2025 08:45,01/14/2025 16:45,jom makan,,,False,normal,1711,0.3127079260305171,False
Incoming,Alicia Warren,Rachel Stout,01/17/2025 10:37,01/17/2025 18:37,on the way,,,False,normal,1712,0.3127079260305171,False
Outgoing,Jeffrey Walker,Bryan Obrien,01/14/2025 05:55,01/14/2025 13:55,assignment siap?,,,False,normal,1713,0.3127079260305171,False
Incoming,Duane Morgan,Jamie Schaefer,01/15/2025 00:07,01/15/2025 08:07,working late,,,False,normal,1714,0.3127079260305171,False
Outgoing,Jasmine Smith,Michael Rogers,01/20/2025 12:27,01/20/2025 20:27,see you at mall,,,False,normal,1715,0.3127079260305171,False
Outgoing,Karl Richardson,Michelle Francis,01/11/2025 11:18,01/11/2025 19:18,assignment siap?,,,False,normal,1716,0.3127079260305171,False
Incoming,Melanie Tucker,Justin Fuller,01/08/2025 14:40,01/08/2025 22:40,ice,,,False,drug,1717,0.4681264086466392,True
Outgoing,Michelle Carson,Garrett Brewer,01/03/2025 03:07,01/03/2025 11:07,å°æ¯,,,False,drug,1718,0.3127079260305171,False
Incoming,Harold Harrell,Jesse Watkins,01/01/2025 12:10,01/01/2025 20:10,port biasa,,,False,drug,1719,0.3127079260305171,False
Incoming,Lonnie Miller,Matthew Hart,01/04/2025 01:33,01/04/2025 09:33,budak hantar,,,False,drug,1720,0.3127079260305171,False
Incoming,Joseph Sanders,Crystal Hicks,01/04/2025 02:03,01/04/2025 10:03,line clear,,,False,drug,1721,0.3127079260305171,False
Incoming,Bradley Hoover,Sarah Cline,01/11/2025 22:11,01/12/2025 06:11,assignment siap?,,,False,normal,1722,0.3127079260305171,False
Incoming,Jennifer Lopez,Carrie Moore,01/16/2025 20:21,01/17/2025 04:21,good night,,,False,normal,1723,0.3127079260305171,False
Incoming,Carl Massey,Matthew Walton,01/05/2025 08:03,01/05/2025 16:03,ç½ç²,,,False,drug,1724,0.3127079260305171,False
Outgoing,Michael Campbell,Megan Moore,01/04/2025 18:02,01/05/2025 02:02,budak hantar,,,False,drug,1725,0.3127079260305171,False
Incoming,Shannon Myers,Thomas Roberts,01/22/2025 13:43,01/22/2025 21:43,good night,,,False,normal,1726,0.3127079260305171,False
Incoming,Vanessa Wilson,Sean Haynes,01/13/2025 04:07,01/13/2025 12:07,apa khabar?,,,False,normal,1727,0.3127079260305171,False
Incoming,Robert Snyder,Leslie Schroeder,01/22/2025 12:00,01/22/2025 20:00,working late,,,False,normal,1728,0.3127079260305171,False
Outgoing,Jose Alvarez,Leslie Martinez MD,01/10/2025 21:00,01/11/2025 05:00,holiday plan,,,False,normal,1729,0.3127079260305171,False
Incoming,Timothy Miller,Sarah Gardner DVM,01/18/2025 16:15,01/19/2025 00:15,jom makan,,,False,normal,1730,0.3127079260305171,False
Incoming,Virginia Contreras,Gregory Garcia,01/18/2025 03:44,01/18/2025 11:44,assignment siap?,,,False,normal,1731,0.3127079260305171,False
Outgoing,Catherine Scott,Sally Martin,01/03/2025 01:01,01/03/2025 09:01,syabu,,,False,drug,1732,0.4991575369830738,True
Incoming,David Cox,Charles Pham DVM,01/19/2025 05:06,01/19/2025 13:06,on the way,,,False,normal,1733,0.3127079260305171,False
Incoming,Jimmy Jones,Misty Carter,01/21/2025 22:56,01/22/2025 06:56,on the way,,,False,normal,1734,0.3127079260305171,False
Outgoing,Jessica Porter,Todd Harvey,01/19/2025 11:29,01/19/2025 19:29,football match best,,,False,normal,1735,0.3127079260305171,False
Incoming,Robert Parker,Jessica Bryant,01/11/2025 23:08,01/12/2025 07:08,football match best,,,False,normal,1736,0.3127079260305171,False
Incoming,Lindsey English,Jessica Spencer,01/07/2025 10:37,01/07/2025 18:37,pil kuda,,,False,drug,1737,0.3127079260305171,False
Incoming,Tracy Khan,Laura Mcguire,01/13/2025 02:58,01/13/2025 10:58,football match best,,,False,normal,1738,0.3127079260305171,False
Outgoing,Ethan Russell,Pamela Walsh,01/21/2025 20:52,01/22/2025 04:52,exam coming soon,,,False,normal,1739,0.3127079260305171,False
Incoming,Jack Gutierrez,Andrea Rodriguez,01/04/2025 09:48,01/04/2025 17:48,è´§ ready,,,False,drug,1740,0.3127079260305171,False
Incoming,Sarah Johnson,Karen Jones,01/19/2025 13:44,01/19/2025 21:44,holiday plan,,,False,normal,1741,0.3127079260305171,False
Outgoing,Leslie Foster,Nancy Carroll,01/20/2025 14:36,01/20/2025 22:36,exam coming soon,,,False,normal,1742,0.3127079260305171,False
Incoming,Derek Williams,Hunter Smith,01/09/2025 06:49,01/09/2025 14:49,smoke,,,False,drug,1743,0.3127079260305171,False
Outgoing,Kari Cruz,Jack Santos,01/01/2025 22:01,01/02/2025 06:01,ç½ç²,,,False,drug,1744,0.3127079260305171,False
Outgoing,Danielle Cook,Mr. Joseph Jones,01/02/2025 16:53,01/03/2025 00:53,line clear,,,False,drug,1745,0.3127079260305171,False
